#DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
12/10/2003;16:00;Atlético/MG;0x1;Cruzeiro/MG
12/10/2003;18:00;Internacional/RS;0x1;Grêmio/RS
12/10/2003;16:00;Juventude/RS;1x1;Paraná/PR
12/10/2003;16:00;Figueirense/SC;4x2;Criciúma/SC
15/10/2003;16:00;Paysandu/PA;3x0;Fortaleza/CE
18/10/2003;16:00;Guarani/SP;2x0;Fluminense/RJ
18/10/2003;16:00;Goiás/GO;3x1;São Paulo/SP
18/10/2003;16:00;Coritiba/PR;3x2;Bahia/BA
18/10/2003;18:00;Flamengo/RJ;2x0;Paysandu/PA
18/10/2003;18:00;Grêmio/RS;2x2;Atlético/MG
19/10/2003;16:00;Santos/SP;3x2;Atlético/PR
19/10/2003;16:00;Paraná/PR;4x0;Internacional/RS
19/10/2003;16:00;Criciúma/SC;2x1;Vasco/RJ
19/10/2003;17:00;Fortaleza/CE;1x1;Figueirense/SC
19/10/2003;17:00;Vitória/BA;0x0;São Caetano/SP
19/10/2003;18:00;Corinthians/SP;3x0;Ponte Preta/SP
19/10/2003;18:00;Cruzeiro/MG;1x2;Juventude/RS
22/10/2003;20:30;São Caetano/SP;2x0;Coritiba/PR
22/10/2003;20:30;Ponte Preta/SP;0x2;Goiás/GO
22/10/2003;20:30;Atlético/PR;1x2;Vitória/BA
22/10/2003;20:30;Internacional/RS;1x0;Cruzeiro/MG
22/10/2003;21:40;Figueirense/SC;0x0;Flamengo/RJ
22/10/2003;21:40;Fluminense/RJ;1x0;Corinthians/SP
22/10/2003;21:40;Bahia/BA;4x7;Santos/SP
23/10/2003;21:30;Paysandu/PA;4x0;Criciúma/SC
23/10/2003;20:30;Atlético/MG;2x2;Paraná/PR
23/10/2003;20:30;Juventude/RS;1x2;Grêmio/RS
23/10/2003;20:30;Vasco/RJ;1x1;Fortaleza/CE
23/10/2003;20:30;São Paulo/SP;3x3;Guarani/SP
25/10/2003;16:00;Bahia/BA;2x2;Fluminense/RJ
25/10/2003;16:00;Coritiba/PR;0x4;Santos/SP
25/10/2003;17:00;Ponte Preta/SP;1x1;Vitória/BA
25/10/2003;18:00;Cruzeiro/MG;1x0;Figueirense/SC
26/10/2003;16:00;Paraná/PR;3x3;Vasco/RJ
26/10/2003;16:00;Corinthians/SP;2x3;Atlético/PR
26/10/2003;16:00;São Caetano/SP;0x1;São Paulo/SP
26/10/2003;16:00;Criciúma/SC;2x2;Fortaleza/CE
26/10/2003;16:00;Goiás/GO;3x0;Guarani/SP
26/10/2003;17:00;Paysandu/PA;1x0;Atlético/MG
26/10/2003;18:00;Flamengo/RJ;2x1;Grêmio/RS
26/10/2003;18:00;Internacional/RS;0x0;Juventude/RS
01/11/2003;16:00;Guarani/SP;3x2;Bahia/BA
01/11/2003;16:00;Atlético/PR;1x0;São Caetano/SP
01/11/2003;16:00;Grêmio/RS;0x2;Paraná/PR
01/11/2003;18:00;Fluminense/RJ;2x2;Ponte Preta/SP
01/11/2003;18:00;Atlético/MG;1x1;Criciúma/SC
02/11/2003;16:00;Fortaleza/CE;1x2;Cruzeiro/MG
02/11/2003;16:00;Figueirense/SC;6x0;Paysandu/PA
02/11/2003;16:00;Santos/SP;2x1;Corinthians/SP
02/11/2003;18:00;Juventude/RS;2x2;Flamengo/RJ
02/11/2003;17:00;Vitória/BA;3x4;Goiás/GO
02/11/2003;18:00;São Paulo/SP;1x0;Coritiba/PR
02/11/2003;18:00;Vasco/RJ;0x1;Internacional/RS
05/11/2003;20:30;Juventude/RS;3x1;Criciúma/SC
05/11/2003;20:30;Internacional/RS;1x1;Fortaleza/CE
05/11/2003;20:30;Paraná/PR;1x1;Figueirense/SC
05/11/2003;21:30;Paysandu/PA;1x2;Vasco/RJ
05/11/2003;21:40;São Paulo/SP;1x0;Fluminense/RJ
05/11/2003;21:40;Coritiba/PR;1x0;Corinthians/SP
05/11/2003;21:40;Santos/SP;3x1;Vitória/BA
05/11/2003;21:40;Cruzeiro/MG;3x0;Grêmio/RS
06/11/2003;20:30;Goiás/GO;4x1;Atlético/PR
06/11/2003;21:30;Bahia/BA;1x0;Ponte Preta/SP
06/11/2003;21:40;Guarani/SP;0x1;São Caetano/SP
06/11/2003;21:40;Flamengo/RJ;3x2;Atlético/MG
08/11/2003;16:00;Fluminense/RJ;3x2;Coritiba/PR
08/11/2003;18:00;Grêmio/RS;2x0;Paysandu/PA
08/11/2003;18:00;Criciúma/SC;1x2;Paraná/PR
09/11/2003;16:00;Ponte Preta/SP;3x4;Santos/SP
09/11/2003;16:00;Fortaleza/CE;4x1;Flamengo/RJ
09/11/2003;16:00;Vasco/RJ;0x1;Cruzeiro/MG
09/11/2003;16:00;Atlético/PR;4x3;São Paulo/SP
09/11/2003;16:00;São Caetano/SP;4x1;Bahia/BA
09/11/2003;16:00;Figueirense/SC;2x1;Juventude/RS
09/11/2003;17:00;Vitória/BA;0x0;Guarani/SP
09/11/2003;18:00;Corinthians/SP;2x0;Goiás/GO
09/11/2003;18:00;Atlético/MG;1x2;Internacional/RS
22/11/2003;17:00;Atlético/MG;2x0;Fortaleza/CE
22/11/2003;17:00;Figueirense/SC;3x2;Internacional/RS
22/11/2003;17:00;Coritiba/PR;1x1;Ponte Preta/SP
22/11/2003;18:00;Flamengo/RJ;1x0;Criciúma/SC
22/11/2003;18:00;Grêmio/RS;4x3;Vasco/RJ
23/11/2003;16:00;Santos/SP;3x1;Fluminense/RJ
23/11/2003;16:00;Paraná/PR;1x3;Cruzeiro/MG
23/11/2003;17:00;São Caetano/SP;1x0;Goiás/GO
23/11/2003;17:00;Bahia/BA;0x2;Atlético/PR
23/11/2003;18:00;Guarani/SP;0x1;Corinthians/SP
23/11/2003;18:00;São Paulo/SP;3x1;Vitória/BA
23/11/2003;18:00;Paysandu/PA;3x2;Juventude/RS
29/11/2003;17:00;Vasco/RJ;1x0;Figueirense/SC
29/11/2003;17:00;Juventude/RS;1x0;Atlético/MG
29/11/2003;17:00;Atlético/PR;3x1;Guarani/SP
29/11/2003;18:00;Fluminense/RJ;2x1;São Caetano/SP
29/11/2003;18:00;Internacional/RS;3x1;Flamengo/RJ
30/11/2003;16:00;Cruzeiro/MG;2x1;Paysandu/PA
30/11/2003;16:00;Goiás/GO;3x0;Santos/SP
30/11/2003;18:00;Ponte Preta/SP;1x2;São Paulo/SP
30/11/2003;17:00;Vitória/BA;1x0;Coritiba/PR
30/11/2003;18:00;Corinthians/SP;1x2;Bahia/BA
30/11/2003;16:00;Fortaleza/CE;5x3;Paraná/PR
30/11/2003;16:00;Criciúma/SC;0x2;Grêmio/RS
06/12/2003;17:00;Vitória/BA;0x1;Atlético/MG
06/12/2003;17:00;Goiás/GO;0x3;Figueirense/SC
06/12/2003;18:00;Atlético/PR;2x2;Vasco/RJ
06/12/2003;18:00;Corinthians/SP;1x1;Paraná/PR
07/12/2003;16:00;Cruzeiro/MG;5x2;Fluminense/RJ
07/12/2003;16:00;Guarani/SP;2x1;Paysandu/PA
07/12/2003;16:00;Fortaleza/CE;2x2;Coritiba/PR
07/12/2003;16:00;Flamengo/RJ;1x1;Ponte Preta/SP
07/12/2003;16:00;Criciúma/SC;3x2;Bahia/BA
07/12/2003;16:00;Santos/SP;2x2;Grêmio/RS
07/12/2003;18:00;Internacional/RS;1x1;São Paulo/SP
07/12/2003;18:00;Juventude/RS;2x1;São Caetano/SP
13/12/2003;18:00;Paraná/PR;2x0;Vitória/BA
13/12/2003;18:00;São Caetano/SP;5x0;Internacional/RS
13/12/2003;18:00;Coritiba/PR;2x0;Criciúma/SC
13/12/2003;18:00;Figueirense/SC;2x0;Guarani/SP
13/12/2003;18:00;Atlético/MG;3x2;Goiás/GO
14/12/2003;16:00;São Paulo/SP;1x3;Flamengo/RJ
14/12/2003;16:00;Vasco/RJ;1x1;Santos/SP
14/12/2003;16:00;Fluminense/RJ;1x0;Juventude/RS
14/12/2003;16:00;Grêmio/RS;3x0;Corinthians/SP
14/12/2003;16:00;Paysandu/PA;2x2;Atlético/PR
14/12/2003;16:00;Ponte Preta/SP;2x0;Fortaleza/CE
14/12/2003;16:00;Bahia/BA;0x7;Cruzeiro/MG
21/04/2004;16:00;Botafogo/RJ;1x4;Goiás/GO
21/04/2004;16:00;Figueirense/SC;1x0;Internacional/RS
21/04/2004;16:00;São Caetano/SP;1x0;Vitória/BA
21/04/2004;18:00;Cruzeiro/MG;2x1;Juventude/RS
21/04/2004;18:00;Palmeiras/SP;0x0;Atlético/MG
21/04/2004;21:45;Grêmio/RS;0x0;Flamengo/RJ
21/04/2004;21:45;Ponte Preta/SP;3x2;Corinthians/SP
21/04/2004;21:45;Paraná/PR;3x2;Santos/SP
22/04/2004;20:30;Coritiba/PR;1x0;Guarani/SP
22/04/2004;20:30;Vasco/RJ;0x1;Criciúma/SC
22/04/2004;20:30;Paysandu/PA;3x3;Fluminense/RJ
22/04/2004;20:30;São Paulo/SP;1x0;Atlético/PR
24/04/2004;16:00;Flamengo/RJ;0x0;Ponte Preta/SP
24/04/2004;16:00;Goiás/GO;2x2;Cruzeiro/MG
24/04/2004;16:00;Juventude/RS;1x1;Grêmio/RS
25/04/2004;16:00;Internacional/RS;1x0;Palmeiras/SP
25/04/2004;16:00;Atlético/MG;1x1;Vasco/RJ
25/04/2004;16:00;Fluminense/RJ;1x1;Coritiba/PR
25/04/2004;16:00;Corinthians/SP;2x1;Paysandu/PA
25/04/2004;16:00;Guarani/SP;1x1;São Caetano/SP
25/04/2004;16:00;Atlético/PR;0x3;Figueirense/SC
25/04/2004;17:00;Vitória/BA;3x1;Paraná/PR
25/04/2004;18:00;Criciúma/SC;1x1;São Paulo/SP
25/04/2004;18:00;Santos/SP;2x0;Botafogo/RJ
28/04/2004;20:30;Botafogo/RJ;2x2;Atlético/MG
28/04/2004;20:30;Coritiba/PR;1x1;Internacional/RS
28/04/2004;20:30;Cruzeiro/MG;2x2;Criciúma/SC
28/04/2004;20:30;Paysandu/PA;0x3;Atlético/PR
28/04/2004;20:30;São Caetano/SP;1x0;Juventude/RS
28/04/2004;20:30;Ponte Preta/SP;2x0;Goiás/GO
28/04/2004;21:45;Figueirense/SC;2x1;Santos/SP
28/04/2004;21:45;Grêmio/RS;4x0;Corinthians/SP
28/04/2004;21:45;São Paulo/SP;1x0;Fluminense/RJ
29/04/2004;20:30;Vasco/RJ;0x1;Guarani/SP
29/04/2004;20:30;Paraná/PR;2x1;Flamengo/RJ
29/04/2004;20:30;Palmeiras/SP;2x2;Vitória/BA
01/05/2004;16:00;Internacional/RS;1x0;Paysandu/PA
01/05/2004;16:00;Criciúma/SC;1x0;Botafogo/RJ
01/05/2004;18:00;Goiás/GO;4x0;Grêmio/RS
01/05/2004;18:00;Atlético/MG;1x2;Ponte Preta/SP
02/05/2004;16:00;Flamengo/RJ;1x1;São Caetano/SP
02/05/2004;16:00;Santos/SP;1x2;Cruzeiro/MG
02/05/2004;16:00;Fluminense/RJ;1x0;Vasco/RJ
02/05/2004;16:00;Corinthians/SP;0x4;Palmeiras/SP
02/05/2004;16:00;Juventude/RS;4x0;Paraná/PR
02/05/2004;17:00;Vitória/BA;3x1;Figueirense/SC
02/05/2004;18:00;Guarani/SP;2x3;São Paulo/SP
02/05/2004;18:00;Atlético/PR;1x1;Coritiba/PR
08/05/2004;16:00;Guarani/SP;0x0;Atlético/PR
08/05/2004;16:00;Paraná/PR;2x0;Cruzeiro/MG
08/05/2004;18:00;Vasco/RJ;1x1;Grêmio/RS
08/05/2004;18:00;Palmeiras/SP;3x0;Ponte Preta/SP
09/05/2004;16:00;Internacional/RS;0x0;Fluminense/RJ
09/05/2004;16:00;Atlético/MG;2x2;Corinthians/SP
09/05/2004;16:00;Santos/SP;2x1;Juventude/RS
09/05/2004;16:00;Botafogo/RJ;2x2;Paysandu/PA
09/05/2004;16:00;São Caetano/SP;5x0;Criciúma/SC
09/05/2004;17:00;Goiás/GO;1x0;Figueirense/SC
09/05/2004;18:00;Vitória/BA;5x1;Flamengo/RJ
09/05/2004;18:00;Coritiba/PR;1x2;São Paulo/SP
15/05/2004;18:00;Paysandu/PA;1x2;Vasco/RJ
15/05/2004;18:00;Atlético/PR;1x0;Santos/SP
16/05/2004;18:30;Corinthians/SP;1x0;Guarani/SP
16/05/2004;18:30;Fluminense/RJ;1x0;Vitória/BA
16/05/2004;16:00;Cruzeiro/MG;2x1;Palmeiras/SP
16/05/2004;16:00;Flamengo/RJ;1x2;Internacional/RS
16/05/2004;16:00;Juventude/RS;1x1;Atlético/MG
16/05/2004;16:00;Figueirense/SC;1x0;São Caetano/SP
16/05/2004;16:00;Criciúma/SC;7x2;Goiás/GO
16/05/2004;16:00;Ponte Preta/SP;0x0;Coritiba/PR
16/05/2004;18:00;Grêmio/RS;2x2;Botafogo/RJ
16/05/2004;18:00;São Paulo/SP;2x2;Paraná/PR
22/05/2004;16:00;Botafogo/RJ;1x1;Figueirense/SC
22/05/2004;16:00;Paysandu/PA;1x3;Grêmio/RS
22/05/2004;18:00;Internacional/RS;1x0;Goiás/GO
22/05/2004;18:00;Coritiba/PR;0x1;Atlético/MG
23/05/2004;16:00;São Caetano/SP;3x2;Vasco/RJ
23/05/2004;16:00;Santos/SP;0x4;Palmeiras/SP
23/05/2004;16:00;Flamengo/RJ;1x2;Fluminense/RJ
23/05/2004;16:00;Criciúma/SC;2x0;Vitória/BA
23/05/2004;16:00;Paraná/PR;0x1;Ponte Preta/SP
23/05/2004;16:00;Juventude/RS;2x0;Guarani/SP
23/05/2004;18:00;Cruzeiro/MG;2x1;São Paulo/SP
23/05/2004;18:00;Corinthians/SP;0x5;Atlético/PR
29/05/2004;16:00;Fluminense/RJ;1x1;Criciúma/SC
29/05/2004;16:00;Ponte Preta/SP;0x1;Juventude/RS
29/05/2004;18:00;Vitória/BA;2x1;Internacional/RS
29/05/2004;18:00;Palmeiras/SP;2x0;Coritiba/PR
30/05/2004;16:00;Goiás/GO;2x2;Flamengo/RJ
30/05/2004;16:00;Atlético/MG;3x3;Santos/SP
30/05/2004;16:00;Vasco/RJ;4x0;Botafogo/RJ
30/05/2004;16:00;São Paulo/SP;1x1;Corinthians/SP
30/05/2004;16:00;Guarani/SP;1x0;Paraná/PR
29/05/2004;16:00;Figueirense/SC;1x1;Paysandu/PA
30/05/2004;18:00;Grêmio/RS;1x2;São Caetano/SP
30/05/2004;18:00;Atlético/PR;3x1;Cruzeiro/MG
12/06/2004;16:00;Fluminense/RJ;1x1;Guarani/SP
12/06/2004;16:00;Paraná/PR;1x1;Botafogo/RJ
12/06/2004;18:00;Internacional/RS;4x1;Atlético/MG
12/06/2004;18:00;São Paulo/SP;3x2;Grêmio/RS
13/06/2004;16:00;Goiás/GO;1x1;Corinthians/SP
13/06/2004;16:00;Palmeiras/SP;2x2;Vasco/RJ
13/06/2004;16:00;Cruzeiro/MG;1x0;Paysandu/PA
13/06/2004;16:00;Coritiba/PR;1x0;São Caetano/SP
13/06/2004;16:00;Criciúma/SC;2x0;Juventude/RS
13/06/2004;16:00;Ponte Preta/SP;0x2;Figueirense/SC
13/06/2004;18:00;Flamengo/RJ;3x0;Atlético/PR
13/06/2004;18:00;Vitória/BA;1x2;Santos/SP
19/06/2004;16:00;Grêmio/RS;1x1;Coritiba/PR
19/06/2004;16:00;Atlético/PR;1x3;Vitória/BA
19/06/2004;18:00;Vasco/RJ;0x0;Paraná/PR
19/06/2004;18:00;Figueirense/SC;0x0;Cruzeiro/MG
20/06/2004;16:00;São Caetano/SP;1x1;Palmeiras/SP
20/06/2004;16:00;Corinthians/SP;1x1;Flamengo/RJ
20/06/2004;16:00;Botafogo/RJ;0x1;Ponte Preta/SP
20/06/2004;16:00;Paysandu/PA;1x0;São Paulo/SP
20/06/2004;16:00;Guarani/SP;2x1;Criciúma/SC
20/06/2004;16:00;Juventude/RS;1x1;Goiás/GO
20/06/2004;18:00;Atlético/MG;2x1;Fluminense/RJ
20/06/2004;18:00;Santos/SP;3x0;Internacional/RS
26/06/2004;16:00;Criciúma/SC;1x2;Grêmio/RS
26/06/2004;16:00;Coritiba/PR;1x1;Paraná/PR
26/06/2004;18:00;Santos/SP;2x1;Guarani/SP
26/06/2004;18:00;Flamengo/RJ;0x3;Figueirense/SC
27/06/2004;16:00;Atlético/MG;0x1;Atlético/PR
27/06/2004;16:00;Internacional/RS;1x3;Vasco/RJ
27/06/2004;16:00;Juventude/RS;1x0;Corinthians/SP
27/06/2004;16:00;Paysandu/PA;4x2;Vitória/BA
27/06/2004;16:00;Botafogo/RJ;3x3;Fluminense/RJ
27/06/2004;16:00;Palmeiras/SP;2x1;São Paulo/SP
27/06/2004;17:00;Goiás/GO;3x2;São Caetano/SP
27/06/2004;18:00;Ponte Preta/SP;1x0;Cruzeiro/MG
03/07/2004;16:00;Internacional/RS;3x0;Criciúma/SC
03/07/2004;16:00;São Paulo/SP;2x0;Ponte Preta/SP
03/07/2004;16:00;Figueirense/SC;2x2;Vasco/RJ
03/07/2004;16:00;Atlético/PR;4x1;Juventude/RS
03/07/2004;17:00;Vitória/BA;0x0;Goiás/GO
03/07/2004;18:00;Guarani/SP;1x1;Atlético/MG
03/07/2004;18:00;Fluminense/RJ;2x0;Grêmio/RS
04/07/2004;16:00;Paraná/PR;1x2;Palmeiras/SP
04/07/2004;16:00;São Caetano/SP;1x2;Botafogo/RJ
04/07/2004;16:00;Corinthians/SP;2x3;Santos/SP
04/07/2004;18:00;Flamengo/RJ;4x1;Paysandu/PA
04/07/2004;18:00;Cruzeiro/MG;0x3;Coritiba/PR
06/07/2004;20:30;Vasco/RJ;3x1;Vitória/BA
06/07/2004;20:30;Grêmio/RS;2x2;Figueirense/SC
06/07/2004;20:30;Goiás/GO;4x1;Fluminense/RJ
06/07/2004;20:30;São Paulo/SP;1x0;Atlético/MG
07/07/2004;20:30;Botafogo/RJ;5x1;Internacional/RS
07/07/2004;20:30;Paraná/PR;1x0;Atlético/PR
07/07/2004;20:30;Cruzeiro/MG;2x0;Guarani/SP
07/07/2004;20:30;Palmeiras/SP;4x1;Juventude/RS
07/07/2004;20:30;Paysandu/PA;0x0;São Caetano/SP
07/07/2004;21:45;Criciúma/SC;1x1;Flamengo/RJ
07/07/2004;21:45;Ponte Preta/SP;0x4;Santos/SP
07/07/2004;21:45;Coritiba/PR;1x2;Corinthians/SP
10/07/2004;16:00;Vitória/BA;1x0;Botafogo/RJ
10/07/2004;16:00;Santos/SP;2x1;São Paulo/SP
10/07/2004;16:00;Internacional/RS;2x0;Grêmio/RS
10/07/2004;16:00;Flamengo/RJ;0x1;Vasco/RJ
10/07/2004;16:00;Juventude/RS;1x0;Coritiba/PR
10/07/2004;17:00;Goiás/GO;3x2;Paysandu/PA
10/07/2004;18:00;Atlético/PR;0x0;Palmeiras/SP
10/07/2004;18:00;Corinthians/SP;1x0;Paraná/PR
10/07/2004;20:30;Fluminense/RJ;1x0;São Caetano/SP
10/07/2004;20:30;Figueirense/SC;2x0;Criciúma/SC
10/07/2004;15:30;Ponte Preta/SP;3x1;Guarani/SP
10/07/2004;20:30;Atlético/MG;2x0;Cruzeiro/MG
13/07/2004;20:30;Atlético/MG;1x1;Vitória/BA
13/07/2004;20:30;Corinthians/SP;1x0;Criciúma/SC
13/07/2004;20:30;Juventude/RS;2x1;Fluminense/RJ
13/07/2004;20:30;Vasco/RJ;2x3;Coritiba/PR
13/07/2004;20:30;Grêmio/RS;2x3;Cruzeiro/MG
13/07/2004;20:30;Guarani/SP;2x1;Internacional/RS
13/07/2004;20:30;Figueirense/SC;0x0;Paraná/PR
13/07/2004;20:30;Paysandu/PA;3x0;Ponte Preta/SP
13/07/2004;20:30;Atlético/PR;6x0;Goiás/GO
13/07/2004;21:45;Botafogo/RJ;1x1;Palmeiras/SP
13/07/2004;21:45;Santos/SP;2x0;Flamengo/RJ
13/07/2004;20:30;São Caetano/SP;0x0;São Paulo/SP
17/07/2004;16:00;Vitória/BA;1x1;Corinthians/SP
17/07/2004;16:00;Cruzeiro/MG;3x2;Botafogo/RJ
17/07/2004;16:00;Internacional/RS;6x0;Atlético/PR
17/07/2004;16:00;Palmeiras/SP;2x0;Grêmio/RS
17/07/2004;16:00;Paraná/PR;0x1;São Caetano/SP
17/07/2004;17:00;Goiás/GO;2x0;Guarani/SP
17/07/2004;18:00;Flamengo/RJ;0x1;Juventude/RS
17/07/2004;18:00;Fluminense/RJ;1x0;Santos/SP
17/07/2004;20:30;São Paulo/SP;2x1;Figueirense/SC
17/07/2004;20:30;Criciúma/SC;4x2;Atlético/MG
17/07/2004;20:30;Ponte Preta/SP;3x2;Vasco/RJ
17/07/2004;20:30;Coritiba/PR;1x1;Paysandu/PA
20/07/2004;20:30;Paysandu/PA;1x0;Palmeiras/SP
20/07/2004;20:30;Atlético/MG;0x2;Goiás/GO
20/07/2004;20:30;Guarani/SP;0x1;Flamengo/RJ
20/07/2004;20:30;Grêmio/RS;4x0;Paraná/PR
20/07/2004;20:30;Vasco/RJ;3x2;Cruzeiro/MG
20/07/2004;20:30;Corinthians/SP;0x0;Internacional/RS
20/07/2004;20:30;Figueirense/SC;1x1;Coritiba/PR
20/07/2004;20:30;São Caetano/SP;0x1;Ponte Preta/SP
20/07/2004;20:30;Juventude/RS;3x2;Vitória/BA
20/07/2004;21:45;Santos/SP;5x2;Criciúma/SC
20/07/2004;21:45;Atlético/PR;4x1;Fluminense/RJ
20/07/2004;21:45;Botafogo/RJ;1x0;São Paulo/SP
24/07/2004;16:00;Fluminense/RJ;2x0;Corinthians/SP
24/07/2004;16:00;São Paulo/SP;1x0;Vasco/RJ
24/07/2004;16:00;Internacional/RS;1x2;Juventude/RS
24/07/2004;16:00;Coritiba/PR;1x0;Botafogo/RJ
24/07/2004;16:00;Criciúma/SC;4x1;Atlético/PR
24/07/2004;17:00;Vitória/BA;3x2;Guarani/SP
24/07/2004;18:00;Flamengo/RJ;0x0;Atlético/MG
24/07/2004;18:00;Cruzeiro/MG;0x1;São Caetano/SP
24/07/2004;20:30;Goiás/GO;3x3;Santos/SP
24/07/2004;20:30;Palmeiras/SP;0x0;Figueirense/SC
24/07/2004;20:30;Ponte Preta/SP;1x0;Grêmio/RS
24/07/2004;20:30;Paraná/PR;2x0;Paysandu/PA
28/07/2004;20:30;Grêmio/RS;4x0;Vitória/BA
28/07/2004;20:30;Botafogo/RJ;0x0;Flamengo/RJ
28/07/2004;20:30;Paysandu/PA;2x2;Criciúma/SC
28/07/2004;20:30;Atlético/PR;4x0;Ponte Preta/SP
28/07/2004;20:30;Corinthians/SP;1x0;Cruzeiro/MG
28/07/2004;21:45;Figueirense/SC;2x1;Fluminense/RJ
28/07/2004;21:45;Guarani/SP;1x0;Palmeiras/SP
28/07/2004;21:45;Juventude/RS;1x2;São Paulo/SP
29/07/2004;20:30;Vasco/RJ;3x1;Goiás/GO
29/07/2004;20:30;São Caetano/SP;2x0;Internacional/RS
29/07/2004;20:30;Atlético/MG;4x1;Paraná/PR
29/07/2004;20:30;Santos/SP;4x2;Coritiba/PR
31/07/2004;16:00;Atlético/PR;0x0;Grêmio/RS
31/07/2004;18:00;Fluminense/RJ;0x0;Cruzeiro/MG
01/08/2004;16:00;Flamengo/RJ;0x1;Palmeiras/SP
01/08/2004;16:00;Juventude/RS;1x1;Vasco/RJ
01/08/2004;16:00;Atlético/MG;3x1;Figueirense/SC
01/08/2004;16:00;Corinthians/SP;2x0;São Caetano/SP
01/08/2004;16:00;Santos/SP;6x0;Paysandu/PA
01/08/2004;16:00;Criciúma/SC;3x1;Ponte Preta/SP
01/08/2004;17:00;Vitória/BA;2x2;Coritiba/PR
01/08/2004;17:00;Goiás/GO;3x0;Paraná/PR
01/08/2004;18:00;Internacional/RS;1x1;São Paulo/SP
01/08/2004;18:00;Guarani/SP;0x2;Botafogo/RJ
04/08/2004;20:30;Ponte Preta/SP;3x2;Fluminense/RJ
04/08/2004;20:30;Palmeiras/SP;0x3;Goiás/GO
04/08/2004;20:30;Paysandu/PA;2x1;Atlético/MG
04/08/2004;20:30;Figueirense/SC;1x1;Guarani/SP
04/08/2004;20:30;São Caetano/SP;0x3;Atlético/PR
04/08/2004;20:30;Paraná/PR;0x3;Criciúma/SC
04/08/2004;21:45;Grêmio/RS;3x1;Santos/SP
04/08/2004;21:45;Vasco/RJ;1x3;Corinthians/SP
04/08/2004;21:45;Coritiba/PR;1x0;Flamengo/RJ
05/08/2004;20:30;Botafogo/RJ;0x1;Juventude/RS
05/08/2004;20:30;Cruzeiro/MG;2x0;Internacional/RS
05/08/2004;20:30;São Paulo/SP;2x1;Vitória/BA
07/08/2004;16:00;Fluminense/RJ;3x1;Paraná/PR
07/08/2004;16:00;Santos/SP;0x1;São Caetano/SP
07/08/2004;16:00;Goiás/GO;1x2;Coritiba/PR
07/08/2004;18:00;Atlético/MG;3x0;Grêmio/RS
08/08/2004;16:00;Flamengo/RJ;1x0;São Paulo/SP
08/08/2004;16:00;Corinthians/SP;2x2;Botafogo/RJ
08/08/2004;16:00;Internacional/RS;1x2;Ponte Preta/SP
08/08/2004;16:00;Vitória/BA;3x2;Cruzeiro/MG
08/08/2004;16:00;Guarani/SP;0x0;Paysandu/PA
08/08/2004;16:00;Juventude/RS;0x0;Figueirense/SC
08/08/2004;18:00;Criciúma/SC;1x2;Palmeiras/SP
08/08/2004;18:00;Atlético/PR;1x0;Vasco/RJ
11/08/2004;20:30;Grêmio/RS;1x1;Guarani/SP
11/08/2004;20:30;São Paulo/SP;4x0;Goiás/GO
11/08/2004;20:30;Paraná/PR;1x2;Internacional/RS
11/08/2004;20:30;Paysandu/PA;0x1;Juventude/RS
11/08/2004;20:30;Ponte Preta/SP;1x0;Vitória/BA
11/08/2004;21:45;Figueirense/SC;0x1;Corinthians/SP
11/08/2004;21:45;Vasco/RJ;2x3;Santos/SP
11/08/2004;21:45;Cruzeiro/MG;2x0;Flamengo/RJ
12/08/2004;20:30;Botafogo/RJ;1x1;Atlético/PR
12/08/2004;20:30;Coritiba/PR;1x0;Criciúma/SC
12/08/2004;20:30;São Caetano/SP;1x1;Atlético/MG
12/08/2004;20:30;Palmeiras/SP;3x2;Fluminense/RJ
14/08/2004;16:00;Internacional/RS;4x0;Figueirense/SC
14/08/2004;16:00;Juventude/RS;1x0;Cruzeiro/MG
14/08/2004;18:00;Flamengo/RJ;3x0;Grêmio/RS
14/08/2004;18:00;Corinthians/SP;2x0;Ponte Preta/SP
15/08/2004;16:00;Criciúma/SC;1x0;Vasco/RJ
15/08/2004;16:00;Atlético/MG;1x2;Palmeiras/SP
15/08/2004;16:00;Fluminense/RJ;1x1;Paysandu/PA
15/08/2004;16:00;Goiás/GO;3x1;Botafogo/RJ
15/08/2004;16:00;Guarani/SP;0x0;Coritiba/PR
15/08/2004;17:00;Vitória/BA;1x2;São Caetano/SP
15/08/2004;18:00;Santos/SP;5x1;Paraná/PR
15/08/2004;18:00;Atlético/PR;1x0;São Paulo/SP
18/08/2004;20:30;Figueirense/SC;1x1;Atlético/PR
18/08/2004;20:30;Grêmio/RS;2x4;Juventude/RS
18/08/2004;20:30;São Caetano/SP;3x0;Guarani/SP
18/08/2004;20:30;Cruzeiro/MG;1x3;Goiás/GO
18/08/2004;20:30;Palmeiras/SP;3x1;Internacional/RS
18/08/2004;20:30;Paraná/PR;4x1;Vitória/BA
18/08/2004;21:50;Botafogo/RJ;2x0;Santos/SP
18/08/2004;21:50;Paysandu/PA;2x1;Corinthians/SP
18/08/2004;21:50;Ponte Preta/SP;1x0;Flamengo/RJ
19/08/2004;20:30;Vasco/RJ;3x0;Atlético/MG
19/08/2004;20:30;São Paulo/SP;2x0;Criciúma/SC
19/08/2004;20:30;Coritiba/PR;2x0;Fluminense/RJ
